nimi_suomi,nimi_ruotsi,x,y,kunta
Maamonlahti,Morsviken,25493221.0,6672538.0,Helsinki
Maapolku,Landstigen,25501391.0,6679665.0,Helsinki
Maarianmaanpuisto,Marienlandsparken,25499310.0,6679197.0,Helsinki
Maarlahti,Maren,25505443.0,6677020.0,Helsinki
Maasalonpolku,Maasalostigen,25499458.0,6681581.0,Helsinki
Maasälvänpuisto,Fältspatsparken,25500776.0,6680552.0,Helsinki
Maatullinpuisto,Landtullsparken,25501214.0,6684619.0,Helsinki
Madeluoto,Lakören,25491284.0,6675894.0,Helsinki
Madetojanpolku,Madetojastigen,25499464.0,6681273.0,Helsinki
Maiju Lassilan polku,Maiju Lassilas stig,25494431.0,6679316.0,Helsinki
Maila Talvion puisto,Maila Talvios park,25494240.0,6674888.0,Helsinki
Mailerinraitti,Medeldistansarstråket,25504375.0,6678277.0,Helsinki
Makasiinipuisto,Magasinsparken,25496508.0,6673478.0,Helsinki
Makasiiniterminaali,Magasinsterminalen,25497508.0,6672332.0,Helsinki
Malkarinne,Takvedsbrinken,25496500.0,6679567.0,Helsinki
Malkasaari,Takvedaholmen,25506710.0,6674830.0,Helsinki
Malmin hautausmaa,Malms begravningsplats,25501621.0,6680534.0,Helsinki
Malminkartanon rautatieasema,Malmgårds järnvägsstation,25492366.0,6681761.0,Helsinki
Malminkartanonaukio,Malmgårdsplatsen,25492363.0,6681664.0,Helsinki
Malminkartanonhuippu,Malmgårdstoppen,25491397.0,6682027.0,Helsinki
Malminkartanonkenttä,Malmgårdsplanen,25491628.0,6681906.0,Helsinki
Mannerheiminaukio,Mannerheimplatsen,25496512.0,6673155.0,Helsinki
Maistraatinpuisto,Magistratsparken,25495791.0,6676181.0,Helsinki
Maistraatintori,Magistratstorget,25495811.0,6676236.0,Helsinki
Makasiinilaituri,Magasinskajen,25497517.0,6672309.0,Helsinki
Malmin kirkkopuisto,Malms kyrkopark,25499929.0,6682176.0,Helsinki
Malmsténinkulma,Malmsténshörnet,25495976.0,6673176.0,Helsinki
Maratontunneli,Maratontunneln,25504396.0,6682220.0,Helsinki
Margareetanpuisto,Margaretaparken,25502111.0,6675284.0,Helsinki
Margareta Leijonhufvudin puisto,Margareta Leijonhufvuds park,25498641.0,6678487.0,Helsinki
Maria Hammarénin mäki,Maria Hammaréns backe,25502883.0,6675965.0,Helsinki
Maria Jotunin polku,Maria Jotunis stig,25494386.0,6679483.0,Helsinki
Marielundinaukio,Marielundsplatsen,25508140.0,6678470.0,Helsinki
Marielundinpuisto,Marielundsparken,25508292.0,6678575.0,Helsinki
Marjaniemen uimaranta,Marudds badstrand,25504248.0,6676215.0,Helsinki
Martta Ypyän aukio,Martta Ypyäs plats,25495216.0,6673643.0,Helsinki
Martti Ahtisaaren aukio,Martti Ahtisaaris plats,25498488.0,6672748.0,Helsinki
Marunapolku,Malörtsstigen,25503275.0,6674407.0,Helsinki
Matalahara,Matalahara,25499380.0,6666687.0,Helsinki
Matalakari,Låggrynnan,25506882.0,6667878.0,Helsinki
Matiaksenlehto,Mathiaslunden,25496231.0,6673519.0,Helsinki
Maununkari,Månsholmen,25506615.0,6672272.0,Helsinki
Martin Meinanderin puistikko,Martin Meinanders skvär,25509616.0,6678863.0,Helsinki
Martinkallio,Mårtensberget,25494133.0,6677538.0,Helsinki
Matruusinpuisto,Matrosparken,25498732.0,6672593.0,Helsinki
Matti Heleniuksen puisto,Matti Helenius park,25497429.0,6674574.0,Helsinki
Mauno Koiviston aukio,Mauno Koivistos plats,25496408.0,6673057.0,Helsinki
Maunulan ulkoilumaja,Månsas friluftsstuga,25495356.0,6678702.0,Helsinki
Maunulan uurnalehto,Månsas urnlund,25495272.0,6679511.0,Helsinki
Maunulankenttä,Månsasplanen,25496124.0,6679555.0,Helsinki
Maunulanpolku,Månsasstigen,25495922.0,6679875.0,Helsinki
Maunulanpuisto,Månsasparken,25496040.0,6679886.0,Helsinki
Maununpelto,Magnusåkern,25494867.0,6681887.0,Helsinki
Mehiläispolku,Bisvärmsstigen,25502208.0,6684168.0,Helsinki
Meilahden kartano,Mejlans gård,25493562.0,6675432.0,Helsinki
Meilahden liikuntapuisto,Mejlans idrottspark,25494414.0,6675283.0,Helsinki
Meilahdensilta,Mejlans bro,25493527.0,6675547.0,Helsinki
Meilahdenpuisto,Mejlansparken,25494148.0,6675157.0,Helsinki
Melartininpolku,Melartinstigen,25499380.0,6681471.0,Helsinki
Melkinkari,Melkögrundet,25494307.0,6668658.0,Helsinki
Melkinlaituri,Melkökajen,25495128.0,6671012.0,Helsinki
Melkinpaasi,Melköhällen,25494446.0,6668398.0,Helsinki
Melkki,Melkö,25493990.0,6668765.0,Helsinki
Melkö sten,Melkö sten,25493580.0,6669056.0,Helsinki
Mellunkylänpuro,Mellungsbybäcken,25506192.0,6679894.0,Helsinki
Mellunmäen metroasema,Mellungsbacka metrostation,25506070.01,6680675.691,Helsinki
Mellunmäenaukio,Mellungsbackaplatsen,25506214.0,6680801.0,Helsinki
Mellunmäenkenttä,Mellungsbackaplanen,25506650.0,6680117.0,Helsinki
Mellunmäenluhta,Mellungsbacka strandäng,25507505.0,6679808.0,Helsinki
Merenkulkijanallas,Sjöfararbassängen,25510675.0,6677891.0,Helsinki
Merikylpylänpuisto,Sjöbadsparken,25492950.84,6671439.468,Helsinki
Meri-Rastilan tori,Havsrastböletorget,25506634.0,6676822.0,Helsinki
Meriharjuntie,Meriharjuvägen,25509978.0,6676186.0,Helsinki
Merikasarmin laituri,Marinkasernskajen,25498442.0,6672908.0,Helsinki
Merikasarminpuisto,Marinkasernsparken,25498407.0,6672702.0,Helsinki
Meripellonmäki,Sjöåkersbacken,25504976.0,6677706.0,Helsinki
Meripihkanpuisto,Bärnstensparken,25500548.0,6679955.0,Helsinki
Meripihkapolku,Bärnstensstigen,25500565.0,6680174.0,Helsinki
Konalan liikuntapuisto,Kånala idrottspark,25491721.0,6680409.0,Helsinki
Konalanpuisto,Kånalaparken,25491877.0,6680053.0,Helsinki
Konungskärr,Konungskärr,25512430.0,6683996.0,Helsinki
Korentopolku,Trollsländestigen,25501972.0,6683966.0,Helsinki
Korkeakallionpuisto,Högbergsparken,25503805.0,6678486.0,Helsinki
Korkeakupu,Högkobben,25490902.0,6668603.0,Helsinki
Korkeasaarensilta,Högholmsbron,25499058.0,6673937.0,Helsinki
Korkeasaarenluoto,Högholmsklobben,25498777.0,6673481.0,Helsinki
Korkeasaari,Högholmen,25499121.0,6673348.0,Helsinki
Korkmaninpolku,Korkmansstigen,25497492.0,6684511.0,Helsinki
Korppaanpuisto,Korpasparken,25493773.0,6676954.0,Helsinki
Korsholmanpolku,Korsholmsstigen,25504494.0,6678131.0,Helsinki
Koskipuisto,Forsparken,25498952.0,6678066.0,Helsinki
Kostinkallio,Kostiberget,25504787.0,6680511.0,Helsinki
Kotikallio,Hemberget,25497769.0,6678589.0,Helsinki
Korsnäsinpolku,Korsnässtigen,25511913.0,6682881.0,Helsinki
Kortlahti,Kortvik,25505690.0,6675949.0,Helsinki
Kortniemi,Kortudden,25505921.0,6675631.0,Helsinki
Koskenhaanpuisto,Forshagaparken,25504952.0,6680940.0,Helsinki
Kotiluoto,Hemholmen,25505808.73,6673593.365,Helsinki
Kotinummenpolku,Hemmalmsstigen,25500835.0,6682825.0,Helsinki
Kotinummenpuisto,Hemmalmsparken,25500835.0,6682720.0,Helsinki
Kotitorpanpolku,Hemtorpsstigen,25497024.0,6682957.0,Helsinki
Kotkavuori,Örnberget,25493524.0,6672260.0,Helsinki
Kotoniitynpuisto,Kottängsparken,25498069.0,6678979.0,Helsinki
Koukkusaarenpolku,Krokholmsstigen,25507433.0,6678115.0,Helsinki
Koulupuistikko,Skolskvären,25496988.0,6672281.0,Helsinki
Kramerinlehto,Kramerslunden,25500089.0,6674668.0,Helsinki
Krouvarinpolku,Krögarstigen,25501744.0,6684506.0,Helsinki
Kruunuvuorenlampi,Kronbergsträsket,25500811.0,6673322.0,Helsinki
Kruunuvuorenselkä,Kronbergsfjärden,25499752.0,6672270.0,Helsinki
Kuismapuisto,Lysingsparken,25499311.0,6681742.0,Helsinki
Kullervonpuisto,Kullervoparken,25497591.0,6678124.0,Helsinki
Kristallilahti,Kristallviken,25506090.0,6671259.0,Helsinki
Kuggviksudden,Kuggviksudden,25512848.0,6681547.0,Helsinki
Kuhankeittäjänpuisto,Sommargyllingsparken,25500174.0,6682786.0,Helsinki
Kuivajärvenpolku,Kuivajärvistigen,25504671.0,6678885.0,Helsinki
Kuivakari,Mjölö-ören,25501930.0,6666284.0,Helsinki
Kuivapaasi,Mjölöhällen,25500901.0,6664847.0,Helsinki
Kuivasaari,Torra Mjölö,25500779.0,6665286.0,Helsinki
Kuivuripolku,Torkstigen,25499981.0,6681797.0,Helsinki
Kukiletto,Kuggsten,25500667.0,6667671.0,Helsinki
Kukipaasi,Kugghällen,25500896.0,6668643.0,Helsinki
Kukisalmi,Kuggsundet,25500592.0,6669236.0,Helsinki
Kukkopillinpolku,Lergöksstigen,25493222.0,6680389.0,Helsinki
Kulmapotku,Hörnan,25505371.0,6680358.0,Helsinki
Kulosaaren hautausmaa,Brändö begravningsplats,25500041.0,6675366.0,Helsinki
Kulosaaren kartano,Brändö gård,25500805.0,6675584.0,Helsinki
Kulosaaren metroasema,Brändö metrostation,25500372.0,6675092.0,Helsinki
Kulosaaren tenniskentät,Brändö tennisplaner,25500776.0,6674340.0,Helsinki
Kulosaarenkenttä,Brändöplanen,25500145.0,6674865.0,Helsinki
Kulosaarenniemi,Brändöudden,25500976.0,6674167.0,Helsinki
Kultahiekanpuistikko,Guldsandsparken,25508527.0,6676562.0,Helsinki
Kuminapaasi,Kumminhället,25510320.0,6673023.0,Helsinki
Kummellehto,Kummellunden,25502786.0,6675309.0,Helsinki
Kumpulan kartano,Gumtäkts gård,25497628.0,6676587.0,Helsinki
Kumpulan kasvitieteellinen puutarha,Gumtäkts botaniska trädgård,25497682.0,6676599.0,Helsinki
Kumpulan koulukasvitarha,Gumtäkts skolträdgård,25497213.0,6677160.0,Helsinki
Kumtähdenkenttä,Gumtäkts äng,25498193.0,6676819.0,Helsinki
Kuningatar,Drottningen,25508537.0,6674606.0,Helsinki
Kuninkaankartanonsaari,Kungsgårdsholmen,25499002.0,6678187.0,Helsinki
Kuninkaansaari,Kungsholmen,25500995.0,6669115.0,Helsinki
Kuninkaansalmenpolku,Kungssundsstigen,25501784.0,6669624.0,Helsinki
Kuninkaantammenpuisto,Kungseksparken,25494211.0,6683818.0,Helsinki
Kumpulanlaakso,Gumtäktsdalen,25497793.0,6677039.0,Helsinki
Kumpulantaival,Gumtäktsstråket,25497358.0,6676468.0,Helsinki
Kuntopolku,Konditionsstigen,25507415.0,6678288.0,Helsinki
Kuperkeikanpolku,Kullerbyttsstigen,25501754.0,6669704.0,Helsinki
Kurjenkellonpolku,Storklocksstigen,25503969.0,6679699.0,Helsinki
Kurkisuonpuisto,Tranmossparken,25504113.0,6680059.0,Helsinki
Kurranummi,Kurrmalmen,25500935.0,6683862.0,Helsinki
Kustaa Aadolfin puisto,Gustav Adolfs park,25498813.0,6678381.0,Helsinki
Kustaa Vaasan puisto,Gustav Vasas park,25498614.0,6678051.0,Helsinki
Kuopuksenpuisto,Minstingsparken,25494213.0,6682436.0,Helsinki
Kuorekarinsalmi,Norsörssundet,25499163.0,6674923.0,Helsinki
Kuortaneenpolku,Kuortanestigen,25496722.0,6675961.0,Helsinki
Kuparipolku,Kopparstigen,25493546.0,6679844.0,Helsinki
Kurkimoisionpuisto,Trankyaparken,25507346.0,6679418.0,Helsinki
Kurkimäen liikuntapuisto,Tranbacka idrottspark,25503802.0,6680124.0,Helsinki
Kurkimäenpuisto,Tranbackaparken,25503937.8,6679739.554,Helsinki
Kustaanmiekansalmi,Gustavssvärdssundet,25499555.0,6669538.0,Helsinki
Kuunaripuisto,Skonertparken,25503786.0,6671762.0,Helsinki
Kuurinmaanpuisto,Kurlandsparken,25499687.0,6679495.0,Helsinki
Kuusiaita,Granhäcken,25506775.0,6677507.0,Helsinki
Kuusikkopolku,Grandungestigen,25495890.0,6679814.0,Helsinki
Kutupaasi,Kutuhället,25507978.0,6671428.0,Helsinki
Kutusärkkä,Lekholmsratan,25508837.0,6672518.0,Helsinki
Kuusipolku,Granstigen,25494295.0,6675913.0,Helsinki
Kuusipuisto,Granparken,25494224.0,6675781.0,Helsinki
Kuusisaarensalmi,Granösundet,25492856.0,6675007.0,Helsinki
Kuusmiehenniitty,Sexmansängen,25496305.0,6682729.0,Helsinki
Kuutti,Kuutti,25500261.0,6674216.0,Helsinki
Kyllikinpuisto,Kyllikkiparken,25495833.0,6676348.0,Helsinki
Kylpylänaukio,Badhusplatsen,25497718.0,6671381.0,Helsinki
Kylänlahti (Villinki),Byviken (Villinge),25505827.0,6671857.0,Helsinki
Kyläkeinunpolku,Bygungsstigen,25503900.0,6680407.0,Helsinki
Kylänlahti (Munkkiniemi),Byviken (Munksnäs),25491964.0,6673718.0,Helsinki
Kyläsaarenkenttä,Byholmsplanen,25498677.0,6676093.0,Helsinki
Kyläsuutarinpuisto,Byskomakarparken,25499980.0,6684561.0,Helsinki
Kyntelipuisto,Kyndelparken,25499956.0,6683761.0,Helsinki
Kyytimiehenpuisto,Skjutsbondeparken,25503884.0,6683239.0,Helsinki
Kämnerinpolku,Kämnersstigen,25501559.11,6684821.756,Helsinki
Käräjäpuisto,Tingsparken,25497540.0,6683369.0,Helsinki
Käräjätuvanpolku,Tingsstugustigen,25497270.0,6682899.0,Helsinki
Käärmekarit,Ormgrunden,25491124.0,6670095.0,Helsinki
Köyhänmiehenpelto,Fattigmansåkern,25498369.0,6683195.0,Helsinki
Köyliönpolku,Kjulostigen,25504858.0,6681445.0,Helsinki
Käpylän asemaraitti,Kottby stationsstråk,25497181.0,6678754.0,Helsinki
Kärkipaasi,Skatahället,25510696.0,6672889.0,Helsinki
Käsityöläisenkuja,Hantverkargränden,25501676.0,6684618.0,Helsinki
Käyräpolku,Krokstigen,25492440.0,6681744.0,Helsinki
Köökarinkenttä,Kökarplanen,25502285.0,6673794.0,Helsinki
Laajalahden aukio,Bredviksplatsen,25493139.0,6676160.0,Helsinki
Laajasalon golfkenttä,Degerö golfbana,25503535.0,6673005.0,Helsinki
Laajasalon kanava,Degerö kanal,25503290.0,6674931.0,Helsinki
Laajasalon liikuntapuisto,Degerö idrottspark,25503075.0,6673515.0,Helsinki
Laajasalon uimaranta,Degerö badstrand,25503527.0,6673804.0,Helsinki
Laakapaasi,Flathällen,25496112.0,6664574.0,Helsinki
Laakavuorenpolku,Bredbergsstigen,25506197.0,6680738.0,Helsinki
Laakavuorentori,Bredbergstorget,25506299.0,6680772.0,Helsinki
Laajasuon liikuntapuisto,Degermyrens idrottspark,25494398.0,6678914.0,Helsinki
Laajasuonaukio,Degermyrplatsen,25494290.0,6678566.0,Helsinki
Laajasuonpolku,Degermyrstigen,25494333.0,6678590.0,Helsinki
Laajasuonpuisto,Degermyrparken,25494372.0,6678828.0,Helsinki
Laakavuori,Bredberget,25506477.0,6680829.0,Helsinki
Laakson ratsastuskenttä,Dals ridplan,25495623.0,6675617.0,Helsinki
Lahdenväylä,Lahtisleden,25499026.0,6678758.0,Helsinki
Lahnalahdenpuisto,Braxviksparken,25493128.0,6671937.0,Helsinki
Laippapuisto,Flänsparken,25502784.0,6677398.0,Helsinki
Laiturikuja,Kajgränden,25509743.0,6677325.0,Helsinki
Laamanninpolku,Lagmansstigen,25497752.0,6683525.0,Helsinki
Laamanninpuisto,Lagmansparken,25497840.0,6683354.0,Helsinki
Laamanninrinne,Lagmansbrinken,25497622.0,6683530.0,Helsinki
Laamannintie,Lagmansvägen,25497935.0,6683561.0,Helsinki
Laidunpuisto,Betesparken,25500289.0,6682391.0,Helsinki
Laivalahdensilta,Båtsviksbron,25501680.0,6674974.0,Helsinki
Laivalahti,Båtvik,25501546.0,6674845.0,Helsinki
Landbonkenttä,Landboplanen,25510948.0,6684021.0,Helsinki
Landbonniitty,Landboängen,25510830.0,6683821.0,Helsinki
Lankiniemi,Långnäs,25491845.0,6676664.0,Helsinki
Laivastopuisto,Marinparken,25498694.0,6672903.0,Helsinki
Lammassaari,Fårholmen,25499974.0,6677217.0,Helsinki
Lapinlahdenpuistikko,Lappviksskvären,25496193.0,6672587.0,Helsinki
Lapinlahden sairaalapuisto,Lappvikens sjukhuspark,25495088.0,6672652.0,Helsinki
Lapinlahden silta,Lappviks bro,25493974.0,6672630.0,Helsinki
Lapinlahdenpolku,Lappviksstigen,25495238.0,6672682.0,Helsinki
Lassilan liikuntapuisto,Lassas idrottspark,25493077.0,6680153.0,Helsinki
Lapinlahti,Lappviken,25495056.0,6672970.0,Helsinki
Lapinniemi,Lappudden,25495130.0,6672888.0,Helsinki
Lappeenpolku,Lappvesistigen,25505650.0,6678820.0,Helsinki
Lasimestarinletto,Glasmästarklacken,25495305.0,6669911.0,Helsinki
Lasinpuhaltajanpuisto,Glasblåsarparken,25501133.0,6685305.0,Helsinki
Lastenlehto,Barnlunden,25495996.0,6672607.0,Helsinki
Latokartanon liikuntapuisto,Ladugårdens idrottspark,25501991.0,6679938.0,Helsinki
Latokartanontori,Ladugårdstorget,25501830.0,6680100.0,Helsinki
Latosaarenniemi,Laduholmsudden,25503023.0,6671788.0,Helsinki
Laukauskuja,Skottgränden,25498427.0,6672578.0,Helsinki
Laukkaluodonpolku,Lökgrundsspången,25492297.0,6673117.0,Helsinki
Laukkaluoto,Lökgrundet,25492270.0,6673129.0,Helsinki
Laukkaniemenpuisto,Lökuddsparken,25492178.0,6672945.0,Helsinki
Laukkaniemensalmi,Lökuddssundet,25492248.0,6673175.0,Helsinki
Laukkaniemi,Lökudden,25492310.0,6673007.0,Helsinki
Laulurastaanpuisto,Trastparken,25499941.0,6682849.0,Helsinki
Laurinniitty,Larsängen,25493208.0,6679910.0,Helsinki
Lauttasaaren laivalaituri,Drumsö kaj,25493692.0,6671442.0,Helsinki
Lauttasaaren silta,Drumsö bro,25494278.0,6672115.0,Helsinki
Lauttasaaren ulkoilupuisto,Drumsö friluftspark,25493756.0,6670329.0,Helsinki
Lauttasaarensalmi,Drumsösundet,25494255.0,6672192.0,Helsinki
Lauttasaarenselkä,Drumsöfjärden,25494458.0,6671033.0,Helsinki
Laukolahti,Grundviken,25506305.0,6671159.0,Helsinki
Lavettipolku,Lavettstigen,25494400.0,6681258.0,Helsinki
Lehmäsaarenlahti,Koholmsviken,25503246.0,6671276.0,Helsinki
Lehmäsaarenletto,Koholmsklacken,25503383.0,6671388.0,Helsinki
Lehmäsaari,Koholmen,25503346.0,6671480.0,Helsinki
Lehtikuusenkenttä,Lärkträdsplanen,25494830.0,6675894.0,Helsinki
Lehtimäenpuisto,Lövkullaparken,25491135.0,6680132.0,Helsinki
Lehtisaarensalmi,Lövösundet,25491922.0,6674465.0,Helsinki
Leikosaarenraitti,Lekholmsstråket,25507574.0,6676530.0,Helsinki
Lehtovuorennotko,Lundbergadälden,25490918.0,6681694.0,Helsinki
Lehtovuori,Lundberga,25490965.0,6681533.0,Helsinki
Leijona-aukio,Lejonplatsen,25496058.0,6676876.0,Helsinki
Leikarinpolku,Lekarstigen,25493934.0,6680725.0,Helsinki
Leilipuisto,Lägelparken,25494619.0,6682123.0,Helsinki
Lemislahti,Lemisviken,25492834.0,6672337.0,Helsinki
Lemissaarentie,Lemisholmsvägen,25493092.0,6672117.0,Helsinki
Lemissaari,Lemisholmen,25492977.0,6672385.0,Helsinki
Lemmenlampi,Kärleksdammen,25499152.0,6669937.0,Helsinki
Leonardinpolku,Leonards stig,25501791.0,6674232.0,Helsinki
Leppäluodonkari,Alörsgrundet,25491424.0,6673285.0,Helsinki
Leppäniemi (Vuosaari),Aludden (Nordsjö),25508232.0,6675699.0,Helsinki
Leppäniemi (Vartiokylä),Alnäset (Botby),25506425.0,6677962.0,Helsinki
Leiripuisto,Lägerparken,25491484.0,6682694.0,Helsinki
Lenininpuisto,Leninparken,25496841.0,6675225.0,Helsinki
Leposaari,Vilan,25500048.0,6675381.0,Helsinki
Leppisaaren puisto,Leppholmsparken,25503245.0,6675428.0,Helsinki
Leppäsuonaukio,Alkärrsplatsen,25495918.0,6672978.0,Helsinki
Liikkalanpuisto,Liikkalaparken,25506035.0,6678141.0,Helsinki
Liipaisinkaari,Varbygeln,25499348.0,6679217.0,Helsinki
Lestimäki,Lästbacken,25499692.0,6684443.0,Helsinki
Lettopolku,Gungflystigen,25504633.0,6680915.0,Helsinki
Liisanpuistikko,Elisabetsskvären,25497809.0,6673433.0,Helsinki
Liivinmaanpuisto,Livlandsparken,25499607.0,6679462.0,Helsinki
Liljasaarenpuisto,Liljeholmsparken,25491768.0,6674380.0,Helsinki
Lillkallvikinpuisto,Lillkallviksparken,25508102.0,6676645.0,Helsinki
Linnalahdenpuisto,Borgviksparken,25506307.0,6678870.0,Helsinki
Linnaleirinaukio,Borglägersplatsen,25494744.0,6678870.0,Helsinki
Linnanallas,Slottsbassängen,25497598.0,6672769.0,Helsinki
Linnanherranpuisto,Borgherreparken,25506008.0,6679243.0,Helsinki
Limppu,Limpan,25498497.0,6671154.0,Helsinki
Linanpolku,Linas stig,25501911.0,6674159.0,Helsinki
Linnanpellonpolku,Borgåkersstigen,25505833.0,6679668.0,Helsinki
Linnanpellonpuisto,Borgåkersparken,25505884.0,6679669.0,Helsinki
Linnanpuisto,Slottsparken,25498278.0,6672700.0,Helsinki
Lohkarepolku,Blockstigen,25503789.0,6680681.0,Helsinki
Lokikirja,Loggboken,25507312.0,6677414.0,Helsinki
Linnanlaaksontaival,Borgdalsstråket,25505819.0,6679658.0,Helsinki
Linnanlaituri,Slottskajen,25497609.0,6672746.0,Helsinki
Linnanpajankuja,Borgsmedjegränden,25506756.0,6679365.0,Helsinki
Linnavuorenpolku,Borgbergsstigen,25506533.0,6678745.0,Helsinki
Linnavuorenpuisto,Borgbergsparken,25506789.0,6679166.0,Helsinki
Lintupaadet,Fågelklackarna,25494290.0,6666482.0,Helsinki
Liuskaluoto,Skiffergrundet,25497028.0,6671116.0,Helsinki
Liuskasaari,Skifferholmen,25497066.0,6670945.0,Helsinki
Lohiapajanlahti,Laxvarpsviken,25493793.0,6671644.0,Helsinki
Lohikari,Laxören,25503425.0,6668996.0,Helsinki
Lohiniemenranta,Laxuddsstranden,25506999.0,6675983.0,Helsinki
Lohiniemi,Laxudden,25507085.0,6676024.0,Helsinki
Longinoja,Stickelbackabäcken,25501589.0,6681911.0,Helsinki
Lonna,Lonnan,25499447.0,6671271.0,Helsinki
Loosarinpuisto,Klåsaröparken,25505914.0,6678028.0,Helsinki
Loviisanpuisto,Lovisaparken,25496711.0,6675490.0,Helsinki
Ludovikanraitti,Ludovikastråket,25504172.0,6678319.0,Helsinki
Luhtipuisto,Loftparken,25491467.0,6680436.0,Helsinki
Lokitien venesatama,Loggvägens småbåtshamn,25506654.0,6677788.0,Helsinki
Lokkalanlehto,Locklaislunden,25493462.0,6676224.0,Helsinki
Lokkiluoto,Måshällen,25496912.0,6668657.0,Helsinki
Lokkisaarenpolku,Trutholmsstigen,25507829.0,6678130.0,Helsinki
Loppi,Klobben,25500578.0,6677465.0,Helsinki
Loppikari,Loppikari,25506050.0,6674941.0,Helsinki
Lorentzinkallio,Lorentzberget,25501903.0,6673136.0,Helsinki
Louesaari,Trutholmen,25506305.0,6670529.0,Helsinki
Louhenpuisto,Louhiparken,25496694.0,6678109.0,Helsinki
Lukkosepänraitti,Låssmedsstråket,25496735.0,6678570.0,Helsinki
Luotisuora,Spikrakan,25499440.0,6679276.0,Helsinki
Luoto,Klippan,25498088.0,6671825.0,Helsinki
Luutnantinaukio,Löjtnantsplatsen,25492418.0,6681685.0,Helsinki
Luokkipolku,Lokträstigen,25501801.0,6685163.0,Helsinki
Luostaripuisto,Klosterparken,25496245.0,6671506.0,Helsinki
Lupiinipolku,Lupinstigen,25499711.0,6681225.0,Helsinki
Lystikukkula,Lustigkulla,25498099.0,6682139.0,Helsinki
Lyypekinaukio,Lybecksplanen,25504570.0,6677290.0,Helsinki
Lyypekinlaituri,Lybeckskajen,25497433.0,6672625.0,Helsinki
Lähdelahti,Källviken,25507367.0,6675518.0,Helsinki
Lähdeniemi,Källviksudden,25507422.0,6675178.0,Helsinki
Lähdenokka,Källnäset,25507252.0,6675592.0,Helsinki
Länsikari,Västergrundet,25498655.0,6668596.0,Helsinki
Länsilahti,Västerviken,25493004.0,6670554.0,Helsinki
Länsilinkki,Västra länken,25495630.0,6672214.0,Helsinki
Läntinen Haapasaari,Västra Aspholmen,25503954.0,6669611.0,Helsinki
Läntinen Iiluoto,Västra Iglo,25507019.0,6674574.0,Helsinki
Läntinen Käärmeluoto,Västra Ormkobben,25491599.0,6670225.0,Helsinki
Norppa,Norppa,25500126.0,6674167.0,Helsinki
Norrberget,Norrberget,25508335.0,6683880.0,Helsinki
Novgorodinpuisto,Novgorodparken,25499446.0,6679457.0,Helsinki
Nuorten liikennekoulutusalue,Körövningsområde för ungdom,25502833.0,6682579.0,Helsinki
Nurmiluoto,Gräsgrundet,25491365.0,6671858.0,Helsinki
Nuttupolku,Jackstigen,25505570.0,6679235.0,Helsinki
Nuuskapolku,Snusstigen,25501824.0,6684329.0,Helsinki
Nylanderinpuisto,Nylandersparken,25498032.0,6676379.0,Helsinki
Nyyrikinpuisto,Nyyrikkiparken,25497116.0,6678278.0,Helsinki
Nyytorpinpolku,Nytorpstigen,25505216.0,6678429.0,Helsinki
Nyyttipuisto,Knytparken,25503810.0,6682842.0,Helsinki
Uusipelto,Nyåkern,25497897.0,6682423.0,Helsinki
Nummipolku,Hedstigen,25503749.0,6683695.0,Helsinki
Nummisuutarinpuisto,Sockenskomakarparken,25503322.0,6684567.0,Helsinki
Nuotiopuisto,Brasparken,25495910.0,6681673.0,Helsinki
Nuottakari (Länsisaaret),Notgrundet (Västra Holmarna),25490378.0,6667640.0,Helsinki
Nuottakari (Itäsaaret),Notgrundet (Östra Holmarna),25509321.0,6672974.0,Helsinki
Nuottaniemi (Laajasalo),Nothusudden,25502083.0,6672276.0,Helsinki
